fecha,hora,provincia,localidad,precio
2023/09/17,01:10:30,RIO NEGRO,VIEDMA,"$ 348,86"
2023/09/17,01:10:43,SANTA CRUZ,CALETA OLIVIA,"$ 453,42"
2023/09/17,01:10:56,SANTA CRUZ,RIO GALLEGOS,
2023/09/17,01:11:09,SANTA FE,ESPERANZA,"$ 451,00"
2023/09/17,01:11:22,SANTA FE,RAFAELA,"$ 451,00"
2023/09/17,01:11:35,SANTA FE,VENADO TUERTO,"$ 451,00"
2023/09/17,01:11:49,TIERRA DEL FUEGO,RIO GRANDE,"$ 608,00"
2023/09/17,01:12:01,TIERRA DEL FUEGO,USHUAIA,"$ 608,00"
2023/09/18,00:53:15,BUENOS AIRES,9 DE JULIO,
2023/09/18,00:53:25,BUENOS AIRES,BRAGADO,
2023/09/18,00:53:34,BUENOS AIRES,CHACABUCO,
2023/09/18,00:53:44,BUENOS AIRES,CHIVILCOY,"$ 585,00"
2023/09/18,00:53:54,BUENOS AIRES,GENERAL VILLEGAS,
2023/09/18,00:54:03,BUENOS AIRES,JUNIN,
2023/09/18,00:54:13,BUENOS AIRES,LINCOLN,
2023/09/18,00:54:23,BUENOS AIRES,MERCEDES,"$ 774,00"
2023/09/18,00:54:33,BUENOS AIRES,TRENQUE LAUQUEN,
2023/09/18,00:54:52,CHUBUT,PUERTO MADRYN,"$ 645,00"
2023/09/18,00:55:01,CHUBUT,RADA TILLY,"$ 608,00"
2023/09/18,00:55:10,CHUBUT,TRELEW,"$ 645,00"
2023/09/18,00:55:20,CORDOBA,MORTEROS,"$ 715,00"
2023/09/18,00:55:30,LA PAMPA,GENERAL PICO,
2023/09/18,00:55:39,LA PAMPA,SANTA ROSA,"$ 629,00"
2023/09/18,00:55:49,NEUQUEN,CENTENARIO,"$ 645,00"
2023/09/18,00:55:59,NEUQUEN,CUTRAL CO,"$ 645,00"
2023/09/18,00:56:18,NEUQUEN,SAN MARTIN DE LOS ANDES,
2023/09/18,00:56:27,NEUQUEN,VILLA LA ANGOSTURA,"$ 645,00"
2023/09/18,00:56:37,NEUQUEN,ZAPALA,"$ 645,00"
2023/09/18,00:56:46,RIO NEGRO,ALLEN,"$ 645,00"
2023/09/18,00:56:56,RIO NEGRO,CINCO SALTOS,"$ 645,00"
2023/09/18,00:57:12,RIO NEGRO,GENERAL ROCA,"$ 645,00"
2023/09/18,00:57:29,RIO NEGRO,VIEDMA,"$ 585,00"
2023/09/18,00:57:38,SANTA CRUZ,CALETA OLIVIA,"$ 645,00"
2023/09/18,00:57:48,SANTA CRUZ,RIO GALLEGOS,"$ 645,00"
2023/09/18,00:57:58,SANTA FE,ESPERANZA,"$ 715,00"
2023/09/18,00:58:08,SANTA FE,RAFAELA,"$ 715,00"
2023/09/18,00:58:17,SANTA FE,VENADO TUERTO,"$ 715,00"
2023/09/18,00:58:29,TIERRA DEL FUEGO,RIO GRANDE,"$ 608,00"
2023/09/18,00:58:39,TIERRA DEL FUEGO,USHUAIA,"$ 608,00"
2023/09/18,01:03:13,BUENOS AIRES,9 DE JULIO,
2023/09/18,01:03:22,BUENOS AIRES,BRAGADO,
2023/09/18,01:03:31,BUENOS AIRES,CHACABUCO,
2023/09/18,01:03:41,BUENOS AIRES,CHIVILCOY,"$ 585,00"
2023/09/18,01:03:50,BUENOS AIRES,GENERAL VILLEGAS,
2023/09/18,01:04:00,BUENOS AIRES,JUNIN,
2023/09/18,01:04:10,BUENOS AIRES,LINCOLN,
2023/09/18,01:04:19,BUENOS AIRES,MERCEDES,"$ 774,00"
2023/09/18,01:04:29,BUENOS AIRES,TRENQUE LAUQUEN,
2023/09/18,01:04:48,CHUBUT,PUERTO MADRYN,"$ 645,00"
2023/09/18,01:04:58,CHUBUT,RADA TILLY,"$ 608,00"
2023/09/18,01:05:08,CHUBUT,TRELEW,"$ 645,00"
2023/09/18,01:05:17,CORDOBA,MORTEROS,"$ 715,00"
2023/09/18,01:05:27,LA PAMPA,GENERAL PICO,
2023/09/18,01:05:37,LA PAMPA,SANTA ROSA,"$ 629,00"
2023/09/18,01:05:46,NEUQUEN,CENTENARIO,"$ 645,00"
2023/09/18,01:05:56,NEUQUEN,CUTRAL CO,"$ 645,00"
2023/09/18,01:06:12,NEUQUEN,SAN MARTIN DE LOS ANDES,
2023/09/18,01:06:22,NEUQUEN,VILLA LA ANGOSTURA,"$ 645,00"
2023/09/18,01:06:31,NEUQUEN,ZAPALA,"$ 645,00"
2023/09/18,01:06:41,RIO NEGRO,ALLEN,"$ 645,00"
2023/09/18,01:06:51,RIO NEGRO,CINCO SALTOS,"$ 645,00"
2023/09/18,01:07:07,RIO NEGRO,GENERAL ROCA,"$ 645,00"
2023/09/18,01:07:23,RIO NEGRO,VIEDMA,"$ 585,00"
2023/09/18,01:07:33,SANTA CRUZ,CALETA OLIVIA,"$ 645,00"
2023/09/18,01:07:47,SANTA CRUZ,RIO GALLEGOS,"$ 453,42"
2023/09/18,01:08:01,SANTA FE,ESPERANZA,"$ 451,00"
2023/09/18,01:08:15,SANTA FE,RAFAELA,"$ 451,00"
2023/09/18,01:08:29,SANTA FE,VENADO TUERTO,"$ 451,00"
2023/09/18,01:08:42,TIERRA DEL FUEGO,RIO GRANDE,"$ 608,00"
2023/09/18,01:08:56,TIERRA DEL FUEGO,USHUAIA,"$ 608,00"
2023/09/20,00:41:06,BUENOS AIRES,9 DE JULIO,"$ 560,00"
2023/09/20,00:41:18,BUENOS AIRES,BRAGADO,"$ 585,00"
2023/09/20,00:41:30,BUENOS AIRES,CHACABUCO,
2023/09/20,00:41:43,BUENOS AIRES,CHIVILCOY,"$ 585,00"
2023/09/20,00:41:55,BUENOS AIRES,GENERAL VILLEGAS,
2023/09/20,00:42:07,BUENOS AIRES,JUNIN,
2023/09/20,00:42:20,BUENOS AIRES,LINCOLN,
2023/09/20,00:42:29,BUENOS AIRES,MERCEDES,"$ 774,00"
2023/09/20,00:42:39,BUENOS AIRES,TRENQUE LAUQUEN,
2023/09/20,00:42:51,CHUBUT,COMODORO RIVADAVIA,"$ 608,00"
2023/09/20,00:43:01,CHUBUT,PUERTO MADRYN,"$ 645,00"
2023/09/20,00:43:11,CHUBUT,RADA TILLY,"$ 608,00"
2023/09/20,00:43:23,CHUBUT,TRELEW,"$ 645,00"
2023/09/20,00:43:33,CORDOBA,MORTEROS,"$ 715,00"
2023/09/20,00:43:57,LA PAMPA,SANTA ROSA,"$ 629,00"
2023/09/20,00:44:10,NEUQUEN,CENTENARIO,"$ 629,00"
2023/09/20,00:44:23,NEUQUEN,CUTRAL CO,"$ 645,00"
2023/09/20,00:44:39,NEUQUEN,SAN MARTIN DE LOS ANDES,
2023/09/20,00:44:48,NEUQUEN,VILLA LA ANGOSTURA,"$ 645,00"
2023/09/20,00:44:58,NEUQUEN,ZAPALA,"$ 645,00"
2023/09/20,00:45:07,RIO NEGRO,ALLEN,"$ 645,00"
2023/09/20,00:45:17,RIO NEGRO,CINCO SALTOS,"$ 645,00"
2023/09/20,00:45:33,RIO NEGRO,GENERAL ROCA,"$ 645,00"
2023/09/20,00:45:52,RIO NEGRO,VIEDMA,
2023/09/20,00:46:04,SANTA CRUZ,CALETA OLIVIA,"$ 645,00"
2023/09/20,00:46:14,SANTA CRUZ,RIO GALLEGOS,"$ 645,00"
2023/09/20,00:46:24,SANTA FE,ESPERANZA,"$ 645,00"
2023/09/20,00:46:33,SANTA FE,RAFAELA,"$ 715,00"
2023/09/20,00:46:43,SANTA FE,VENADO TUERTO,"$ 715,00"
2023/09/20,00:46:55,TIERRA DEL FUEGO,RIO GRANDE,"$ 608,00"
2023/09/20,00:47:08,TIERRA DEL FUEGO,USHUAIA,"$ 608,00"
2023/09/21,00:53:19,BUENOS AIRES,9 DE JULIO,"$ 560,00"
2023/09/21,00:53:29,BUENOS AIRES,BRAGADO,
2023/09/21,00:53:38,BUENOS AIRES,CHACABUCO,"$ 585,00"
2023/09/21,00:53:48,BUENOS AIRES,CHIVILCOY,"$ 585,00"
2023/09/21,00:53:57,BUENOS AIRES,GENERAL VILLEGAS,"$ 560,00"
2023/09/21,00:54:17,BUENOS AIRES,LINCOLN,"$ 585,00"
2023/09/21,00:54:26,BUENOS AIRES,MERCEDES,"$ 774,00"
2023/09/21,00:54:35,BUENOS AIRES,TRENQUE LAUQUEN,"$ 560,00"
2023/09/21,00:54:45,CHUBUT,COMODORO RIVADAVIA,"$ 608,00"
2023/09/21,00:54:55,CHUBUT,PUERTO MADRYN,"$ 645,00"
2023/09/21,00:55:04,CHUBUT,RADA TILLY,"$ 608,00"
2023/09/21,00:55:14,CHUBUT,TRELEW,"$ 645,00"
2023/09/21,00:55:24,CORDOBA,MORTEROS,"$ 645,00"
2023/09/21,00:55:33,LA PAMPA,GENERAL PICO,"$ 629,00"
2023/09/21,00:55:43,LA PAMPA,SANTA ROSA,"$ 629,00"
2023/09/21,00:55:53,NEUQUEN,CENTENARIO,"$ 645,00"
2023/09/21,00:56:02,NEUQUEN,CUTRAL CO,"$ 645,00"
2023/09/21,00:56:18,NEUQUEN,SAN MARTIN DE LOS ANDES,"$ 645,00"
2023/09/21,00:56:28,NEUQUEN,VILLA LA ANGOSTURA,"$ 645,00"
2023/09/21,00:56:37,NEUQUEN,ZAPALA,"$ 645,00"
2023/09/21,00:56:47,RIO NEGRO,ALLEN,"$ 645,00"
2023/09/21,00:56:57,RIO NEGRO,CINCO SALTOS,"$ 645,00"
2023/09/21,00:57:12,RIO NEGRO,GENERAL ROCA,"$ 645,00"
2023/09/21,00:57:29,RIO NEGRO,VIEDMA,"$ 585,00"
2023/09/21,00:57:38,SANTA CRUZ,CALETA OLIVIA,"$ 645,00"
2023/09/21,00:57:48,SANTA CRUZ,RIO GALLEGOS,"$ 645,00"
2023/09/21,00:57:58,SANTA FE,ESPERANZA,"$ 715,00"
2023/09/21,00:58:07,SANTA FE,RAFAELA,"$ 715,00"
2023/09/21,00:58:16,SANTA FE,VENADO TUERTO,"$ 715,00"
2023/09/21,00:58:26,TIERRA DEL FUEGO,RIO GRANDE,"$ 608,00"
2023/09/21,00:58:35,TIERRA DEL FUEGO,USHUAIA,"$ 608,00"
2023/09/22,00:41:11,BUENOS AIRES,9 DE JULIO,"$ 560,00"
2023/09/22,00:41:23,BUENOS AIRES,BRAGADO,"$ 585,00"
2023/09/22,00:41:33,BUENOS AIRES,CHACABUCO,"$ 585,00"
2023/09/22,00:41:43,BUENOS AIRES,CHIVILCOY,"$ 585,00"
2023/09/22,00:41:56,BUENOS AIRES,GENERAL VILLEGAS,"$ 560,00"
2023/09/22,00:42:06,BUENOS AIRES,JUNIN,"$ 585,00"
2023/09/22,00:42:15,BUENOS AIRES,LINCOLN,"$ 585,00"
2023/09/22,00:42:28,BUENOS AIRES,MERCEDES,"$ 814,00"
2023/09/22,00:42:37,BUENOS AIRES,TRENQUE LAUQUEN,"$ 814,00"
2023/09/22,00:42:47,CHUBUT,COMODORO RIVADAVIA,"$ 645,00"
2023/09/22,00:42:57,CHUBUT,PUERTO MADRYN,"$ 645,00"
2023/09/22,00:43:10,CHUBUT,RADA TILLY,"$ 645,00"
2023/09/22,00:43:20,CHUBUT,TRELEW,"$ 645,00"
2023/09/22,00:43:29,CORDOBA,MORTEROS,"$ 715,00"
2023/09/22,00:43:39,LA PAMPA,GENERAL PICO,"$ 629,00"
2023/09/22,00:43:49,LA PAMPA,SANTA ROSA,"$ 629,00"
2023/09/22,00:44:01,NEUQUEN,CENTENARIO,"$ 645,00"
2023/09/22,00:44:11,NEUQUEN,CUTRAL CO,"$ 645,00"
2023/09/22,00:44:29,NEUQUEN,SAN MARTIN DE LOS ANDES,"$ 645,00"
2023/09/22,00:44:43,NEUQUEN,VILLA LA ANGOSTURA,"$ 645,00"
2023/09/22,00:44:52,NEUQUEN,ZAPALA,"$ 645,00"
2023/09/22,00:45:06,RIO NEGRO,ALLEN,"$ 645,00"
2023/09/22,00:45:18,RIO NEGRO,CINCO SALTOS,"$ 645,00"
2023/09/22,00:45:34,RIO NEGRO,GENERAL ROCA,"$ 645,00"
2023/09/22,00:45:50,RIO NEGRO,VIEDMA,"$ 585,00"
2023/09/22,00:46:00,SANTA CRUZ,CALETA OLIVIA,"$ 645,00"
2023/09/22,00:46:12,SANTA CRUZ,RIO GALLEGOS,"$ 645,00"
2023/09/22,00:46:22,SANTA FE,ESPERANZA,"$ 715,00"
2023/09/22,00:46:31,SANTA FE,RAFAELA,"$ 715,00"
2023/09/22,00:46:41,SANTA FE,VENADO TUERTO,"$ 715,00"
2023/09/22,00:46:53,TIERRA DEL FUEGO,RIO GRANDE,"$ 638,50"
2023/09/22,00:47:03,TIERRA DEL FUEGO,USHUAIA,"$ 638,50"
2023/09/23,00:41:09,BUENOS AIRES,9 DE JULIO,"$ 560,00"
2023/09/23,00:41:18,BUENOS AIRES,BRAGADO,"$ 585,00"
2023/09/23,00:41:28,BUENOS AIRES,CHACABUCO,"$ 585,00"
2023/09/23,00:41:37,BUENOS AIRES,CHIVILCOY,"$ 585,00"
2023/09/23,00:41:47,BUENOS AIRES,GENERAL VILLEGAS,"$ 560,00"
2023/09/23,00:41:57,BUENOS AIRES,JUNIN,
2023/09/23,00:42:06,BUENOS AIRES,LINCOLN,"$ 585,00"
2023/09/23,00:42:16,BUENOS AIRES,MERCEDES,"$ 814,00"
2023/09/23,00:42:25,BUENOS AIRES,TRENQUE LAUQUEN,"$ 560,00"
2023/09/23,00:42:44,CHUBUT,PUERTO MADRYN,"$ 645,00"
2023/09/23,00:42:54,CHUBUT,RADA TILLY,"$ 645,00"
2023/09/23,00:43:04,CHUBUT,TRELEW,"$ 645,00"
2023/09/23,00:43:13,CORDOBA,MORTEROS,"$ 715,00"
2023/09/23,00:43:23,LA PAMPA,GENERAL PICO,"$ 629,00"
2023/09/23,00:43:33,LA PAMPA,SANTA ROSA,"$ 629,00"
2023/09/23,00:43:42,NEUQUEN,CENTENARIO,"$ 645,00"
2023/09/23,00:43:52,NEUQUEN,CUTRAL CO,"$ 645,00"
2023/09/23,00:44:08,NEUQUEN,SAN MARTIN DE LOS ANDES,"$ 645,00"
2023/09/23,00:44:18,NEUQUEN,VILLA LA ANGOSTURA,"$ 645,00"
2023/09/23,00:44:28,NEUQUEN,ZAPALA,"$ 645,00"
2023/09/23,00:44:37,RIO NEGRO,ALLEN,"$ 645,00"
2023/09/23,00:44:47,RIO NEGRO,CINCO SALTOS,"$ 645,00"
2023/09/23,00:45:03,RIO NEGRO,GENERAL ROCA,"$ 645,00"
2023/09/23,00:45:19,RIO NEGRO,VIEDMA,"$ 585,00"
2023/09/23,00:45:29,SANTA CRUZ,CALETA OLIVIA,"$ 645,00"
2023/09/23,00:45:39,SANTA CRUZ,RIO GALLEGOS,"$ 645,00"
2023/09/23,00:45:48,SANTA FE,ESPERANZA,"$ 715,00"
2023/09/23,00:45:58,SANTA FE,RAFAELA,"$ 715,00"
2023/09/23,00:46:08,SANTA FE,VENADO TUERTO,"$ 715,00"
2023/09/23,00:46:17,TIERRA DEL FUEGO,RIO GRANDE,"$ 638,50"
2023/09/23,00:46:27,TIERRA DEL FUEGO,USHUAIA,"$ 638,50"
2023/09/23,01:20:07,BUENOS AIRES,9 DE JULIO,"$ 560,00"
2023/09/23,01:20:16,BUENOS AIRES,BRAGADO,"$ 585,00"
2023/09/23,01:20:26,BUENOS AIRES,CHACABUCO,"$ 585,00"
2023/09/23,01:20:36,BUENOS AIRES,CHIVILCOY,"$ 585,00"
2023/09/23,01:20:45,BUENOS AIRES,GENERAL VILLEGAS,"$ 560,00"
2023/09/23,01:20:55,BUENOS AIRES,JUNIN,
2023/09/23,01:21:05,BUENOS AIRES,LINCOLN,"$ 585,00"
2023/09/23,01:21:14,BUENOS AIRES,MERCEDES,"$ 814,00"
2023/09/23,01:21:24,BUENOS AIRES,TRENQUE LAUQUEN,"$ 560,00"
2023/09/23,01:21:43,CHUBUT,PUERTO MADRYN,"$ 645,00"
2023/09/23,01:21:53,CHUBUT,RADA TILLY,"$ 645,00"
2023/09/23,01:22:02,CHUBUT,TRELEW,"$ 645,00"
2023/09/23,01:22:12,CORDOBA,MORTEROS,"$ 715,00"
2023/09/23,01:22:22,LA PAMPA,GENERAL PICO,"$ 629,00"
2023/09/23,01:22:31,LA PAMPA,SANTA ROSA,"$ 629,00"
2023/09/23,01:22:41,NEUQUEN,CENTENARIO,"$ 645,00"
2023/09/23,01:22:51,NEUQUEN,CUTRAL CO,"$ 645,00"
2023/09/23,01:23:07,NEUQUEN,SAN MARTIN DE LOS ANDES,"$ 645,00"
2023/09/23,01:23:16,NEUQUEN,VILLA LA ANGOSTURA,"$ 645,00"
2023/09/23,01:23:26,NEUQUEN,ZAPALA,"$ 645,00"
2023/09/23,01:23:35,RIO NEGRO,ALLEN,"$ 645,00"
2023/09/23,01:23:45,RIO NEGRO,CINCO SALTOS,"$ 645,00"
2023/09/23,01:24:01,RIO NEGRO,GENERAL ROCA,"$ 645,00"
2023/09/23,01:24:16,RIO NEGRO,VIEDMA,"$ 585,00"
2023/09/23,01:24:26,SANTA CRUZ,CALETA OLIVIA,"$ 645,00"
2023/09/23,01:24:36,SANTA CRUZ,RIO GALLEGOS,"$ 645,00"
2023/09/23,01:24:46,SANTA FE,ESPERANZA,"$ 715,00"
2023/09/23,01:24:55,SANTA FE,RAFAELA,"$ 715,00"
2023/09/23,01:25:05,SANTA FE,VENADO TUERTO,"$ 715,00"
2023/09/23,01:25:15,TIERRA DEL FUEGO,RIO GRANDE,"$ 638,50"
2023/09/23,01:25:24,TIERRA DEL FUEGO,USHUAIA,"$ 638,50"
2023/09/24,01:09:29,BUENOS AIRES,BRAGADO,
2023/09/24,01:09:38,BUENOS AIRES,CHACABUCO,"$ 585,00"
2023/09/24,01:09:47,BUENOS AIRES,CHIVILCOY,"$ 585,00"
2023/09/24,01:09:57,BUENOS AIRES,GENERAL VILLEGAS,"$ 585,00"
2023/09/24,01:10:06,BUENOS AIRES,JUNIN,
2023/09/24,01:10:16,BUENOS AIRES,LINCOLN,"$ 585,00"
2023/09/24,01:10:26,BUENOS AIRES,MERCEDES,"$ 814,00"
2023/09/24,01:10:35,BUENOS AIRES,TRENQUE LAUQUEN,"$ 814,00"
2023/09/24,01:10:45,CHUBUT,COMODORO RIVADAVIA,
2023/09/24,01:10:55,CHUBUT,PUERTO MADRYN,"$ 645,00"
2023/09/24,01:11:04,CHUBUT,RADA TILLY,"$ 645,00"
2023/09/24,01:11:14,CHUBUT,TRELEW,"$ 645,00"
2023/09/24,01:11:24,CORDOBA,MORTEROS,"$ 715,00"
2023/09/24,01:11:33,LA PAMPA,GENERAL PICO,"$ 629,00"
2023/09/24,01:11:43,LA PAMPA,SANTA ROSA,"$ 629,00"
2023/09/24,01:11:53,NEUQUEN,CENTENARIO,"$ 645,00"
2023/09/24,01:12:02,NEUQUEN,CUTRAL CO,"$ 645,00"
2023/09/24,01:12:19,NEUQUEN,SAN MARTIN DE LOS ANDES,"$ 645,00"
2023/09/24,01:12:28,NEUQUEN,VILLA LA ANGOSTURA,"$ 645,00"
2023/09/24,01:12:38,NEUQUEN,ZAPALA,"$ 645,00"
2023/09/24,01:12:47,RIO NEGRO,ALLEN,"$ 645,00"
2023/09/24,01:12:57,RIO NEGRO,CINCO SALTOS,"$ 645,00"
2023/09/24,01:13:13,RIO NEGRO,GENERAL ROCA,"$ 645,00"
2023/09/24,01:13:29,RIO NEGRO,VIEDMA,"$ 585,00"
2023/09/24,01:13:38,SANTA CRUZ,CALETA OLIVIA,"$ 645,00"
2023/09/24,01:13:51,SANTA CRUZ,RIO GALLEGOS,"$ 645,00"
2023/09/24,01:14:00,SANTA FE,ESPERANZA,"$ 715,00"
2023/09/24,01:14:10,SANTA FE,RAFAELA,"$ 715,00"
2023/09/24,01:14:20,SANTA FE,VENADO TUERTO,"$ 715,00"
2023/09/24,01:14:30,TIERRA DEL FUEGO,RIO GRANDE,"$ 638,50"
2023/09/24,01:14:39,TIERRA DEL FUEGO,USHUAIA,"$ 638,50"
2023/09/26,01:03:21,BUENOS AIRES,9 DE JULIO,
2023/09/26,01:03:31,BUENOS AIRES,BRAGADO,
2023/09/26,01:03:40,BUENOS AIRES,CHACABUCO,
2023/09/26,01:03:50,BUENOS AIRES,CHIVILCOY,"$ 585,00"
2023/09/26,01:04:00,BUENOS AIRES,GENERAL VILLEGAS,"$ 560,00"
2023/09/26,01:04:10,BUENOS AIRES,JUNIN,
2023/09/26,01:04:19,BUENOS AIRES,LINCOLN,
2023/09/26,01:04:29,BUENOS AIRES,MERCEDES,
2023/09/26,01:04:39,BUENOS AIRES,TRENQUE LAUQUEN,
2023/09/26,01:04:49,CHUBUT,COMODORO RIVADAVIA,"$ 645,00"
2023/09/26,01:04:58,CHUBUT,PUERTO MADRYN,"$ 645,00"
2023/09/26,01:05:08,CHUBUT,RADA TILLY,
2023/09/26,01:05:18,CHUBUT,TRELEW,"$ 645,00"
2023/09/26,01:05:28,CORDOBA,MORTEROS,"$ 715,00"
2023/09/26,01:05:37,LA PAMPA,GENERAL PICO,
2023/09/26,01:05:47,LA PAMPA,SANTA ROSA,
2023/09/26,01:05:57,NEUQUEN,CENTENARIO,
2023/09/26,01:06:06,NEUQUEN,CUTRAL CO,"$ 645,00"
2023/09/26,01:06:23,NEUQUEN,SAN MARTIN DE LOS ANDES,"$ 645,00"
2023/09/26,01:06:32,NEUQUEN,VILLA LA ANGOSTURA,"$ 645,00"
2023/09/26,01:06:42,NEUQUEN,ZAPALA,"$ 645,00"
2023/09/26,01:06:52,RIO NEGRO,ALLEN,"$ 645,00"
2023/09/26,01:07:02,RIO NEGRO,CINCO SALTOS,"$ 645,00"
2023/09/26,01:07:18,RIO NEGRO,GENERAL ROCA,"$ 645,00"
2023/09/26,01:07:34,RIO NEGRO,VIEDMA,"$ 585,00"
2023/09/26,01:07:46,SANTA CRUZ,CALETA OLIVIA,"$ 645,00"
2023/09/26,01:07:56,SANTA CRUZ,RIO GALLEGOS,"$ 645,00"
2023/09/26,01:08:08,SANTA FE,ESPERANZA,"$ 715,00"
2023/09/26,01:08:20,SANTA FE,RAFAELA,"$ 715,00"
2023/09/26,01:08:30,SANTA FE,VENADO TUERTO,"$ 715,00"
2023/09/26,01:08:40,TIERRA DEL FUEGO,RIO GRANDE,"$ 638,50"
2023/09/26,01:08:52,TIERRA DEL FUEGO,USHUAIA,"$ 638,50"
2023/09/27,01:09:13,BUENOS AIRES,9 DE JULIO,"$ 560,00"
2023/09/27,01:09:23,BUENOS AIRES,BRAGADO,"$ 585,00"
2023/09/27,01:09:32,BUENOS AIRES,CHACABUCO,
2023/09/27,01:09:42,BUENOS AIRES,CHIVILCOY,"$ 585,00"
2023/09/27,01:09:52,BUENOS AIRES,GENERAL VILLEGAS,"$ 560,00"
2023/09/27,01:10:02,BUENOS AIRES,JUNIN,
2023/09/27,01:10:12,BUENOS AIRES,LINCOLN,"$ 585,00"
2023/09/27,01:10:22,BUENOS AIRES,MERCEDES,"$ 814,00"
2023/09/27,01:10:32,BUENOS AIRES,TRENQUE LAUQUEN,"$ 560,00"
2023/09/27,01:10:42,CHUBUT,COMODORO RIVADAVIA,"$ 645,00"
2023/09/27,01:10:51,CHUBUT,PUERTO MADRYN,"$ 645,00"
2023/09/27,01:11:01,CHUBUT,RADA TILLY,"$ 645,00"
2023/09/27,01:11:11,CHUBUT,TRELEW,"$ 645,00"
2023/09/27,01:11:20,CORDOBA,MORTEROS,"$ 715,00"
2023/09/27,01:11:30,LA PAMPA,GENERAL PICO,"$ 629,00"
2023/09/27,01:11:39,LA PAMPA,SANTA ROSA,
2023/09/27,01:11:49,NEUQUEN,CENTENARIO,
2023/09/27,01:11:59,NEUQUEN,CUTRAL CO,"$ 645,00"
2023/09/27,01:12:15,NEUQUEN,SAN MARTIN DE LOS ANDES,"$ 645,00"
2023/09/27,01:12:28,NEUQUEN,VILLA LA ANGOSTURA,
2023/09/27,01:12:41,NEUQUEN,ZAPALA,"$ 453,42"
2023/09/27,01:12:54,RIO NEGRO,ALLEN,"$ 453,42"
2023/09/27,01:13:08,RIO NEGRO,CINCO SALTOS,"$ 453,42"
2023/09/27,01:13:31,RIO NEGRO,GENERAL ROCA,"$ 453,42"
2023/09/27,01:13:50,RIO NEGRO,VIEDMA,"$ 348,86"
2023/09/27,01:14:04,SANTA CRUZ,CALETA OLIVIA,"$ 453,42"
2023/09/27,01:14:18,SANTA CRUZ,RIO GALLEGOS,"$ 453,42"
2023/09/27,01:14:31,SANTA FE,ESPERANZA,"$ 151,00"
2023/09/27,01:14:45,SANTA FE,RAFAELA,"$ 151,00"
2023/09/27,01:14:59,SANTA FE,VENADO TUERTO,"$ 151,00"
2023/09/27,01:15:13,TIERRA DEL FUEGO,RIO GRANDE,"$ 136,68
Llevando 6, pagás c/u"
2023/09/27,01:15:26,TIERRA DEL FUEGO,USHUAIA,"$ 136,68
Llevando 6, pagás c/u"
2023/09/29,01:20:10,BUENOS AIRES,9 DE JULIO,"$ 560,00"
2023/09/29,01:20:20,BUENOS AIRES,BRAGADO,"$ 585,00"
2023/09/29,01:20:30,BUENOS AIRES,CHACABUCO,"$ 585,00"
2023/09/29,01:20:39,BUENOS AIRES,CHIVILCOY,"$ 585,00"
2023/09/29,01:20:49,BUENOS AIRES,GENERAL VILLEGAS,"$ 560,00"
2023/09/29,01:20:58,BUENOS AIRES,JUNIN,
2023/09/29,01:21:08,BUENOS AIRES,LINCOLN,"$ 585,00"
2023/09/29,01:21:17,BUENOS AIRES,MERCEDES,"$ 814,00"
2023/09/29,01:21:27,BUENOS AIRES,TRENQUE LAUQUEN,"$ 560,00"
2023/09/29,01:21:37,CHUBUT,COMODORO RIVADAVIA,"$ 645,00"
2023/09/29,01:21:46,CHUBUT,PUERTO MADRYN,"$ 645,00"
2023/09/29,01:21:56,CHUBUT,RADA TILLY,"$ 645,00"
2023/09/29,01:22:06,CHUBUT,TRELEW,"$ 645,00"
2023/09/29,01:22:15,CORDOBA,MORTEROS,"$ 715,00"
2023/09/29,01:22:25,LA PAMPA,GENERAL PICO,
2023/09/29,01:22:34,LA PAMPA,SANTA ROSA,"$ 629,00"
2023/09/29,01:22:44,NEUQUEN,CENTENARIO,"$ 645,00"
2023/09/29,01:22:54,NEUQUEN,CUTRAL CO,"$ 645,00"
2023/09/29,01:23:10,NEUQUEN,SAN MARTIN DE LOS ANDES,"$ 645,00"
2023/09/29,01:23:20,NEUQUEN,VILLA LA ANGOSTURA,
2023/09/29,01:23:29,NEUQUEN,ZAPALA,"$ 645,00"
2023/09/29,01:23:39,RIO NEGRO,ALLEN,"$ 645,00"
2023/09/29,01:23:48,RIO NEGRO,CINCO SALTOS,"$ 645,00"
2023/09/29,01:24:04,RIO NEGRO,GENERAL ROCA,"$ 645,00"
2023/09/29,01:24:20,RIO NEGRO,VIEDMA,"$ 585,00"
2023/09/29,01:24:30,SANTA CRUZ,CALETA OLIVIA,"$ 645,00"
2023/09/29,01:24:40,SANTA CRUZ,RIO GALLEGOS,"$ 645,00"
2023/09/29,01:24:50,SANTA FE,ESPERANZA,"$ 715,00"
2023/09/29,01:24:59,SANTA FE,RAFAELA,"$ 715,00"
2023/09/29,01:25:12,SANTA FE,VENADO TUERTO,"$ 715,00"
2023/09/29,01:25:22,TIERRA DEL FUEGO,RIO GRANDE,"$ 638,50"
2023/09/29,01:25:31,TIERRA DEL FUEGO,USHUAIA,"$ 638,50"
2023/10/02,00:41:10,BUENOS AIRES,9 DE JULIO,
2023/10/02,00:41:20,BUENOS AIRES,BRAGADO,
2023/10/02,00:41:29,BUENOS AIRES,CHACABUCO,
2023/10/02,00:41:39,BUENOS AIRES,CHIVILCOY,
